598,28,malicious,benign,,,,,,,,,,,,,,,,,,,,,,,,
0,4.6605132379,0,0,0,0,0.0454545455,1234,4,2,0,0,6,0,0,0,307.75,75,13.4782608696,0,0,5.4259304834,0,0,5,0,2.6965034001,0.8116883117
8,5.0892237709,0,0,0,0,0.1131241715,34094,0,4,22,0,16,0,0,3,39.3969194313,103,11.2403314917,3,58,5.0987233724,1,0,0,0,2.5044240601,15.2321664862
11,4.2942460132,0,3,3,0,0.0553674567,16307,5,8,1,0,16,2,0,0,1253.46153846,60,11.5342465753,7,27,5.3565831237,1,0,4,0,2.5303416308,1.7857142857
1,4.3841837198,0,0,0,0,0.1026908292,9632,1,3,2,0,4,1,0,0,26.058988764,82,14.141025641,0,10,5.1743175137,0,0,0,0,2.8957643748,4.6777322699
0,4.6314625971,0,0,0,0,0.0454545455,1238,4,2,0,0,6,0,0,0,308.75,79,13.652173913,0,0,5.4268486194,0,0,5,0,2.6952403288,0.8090614887
16,4.604703199,4,3,2,0,0.0693946425,31060,21,13,1,0,18,1,2,35,38.6692209451,153,14.2156862745,0,32,4.9373778799,0,1,8,0,2.3933806166,25.5820865947
0,4.8841875695,0,2,2,0,0.1818181818,169,0,2,0,0,0,0,0,0,84,96,49,0,0,5.1590697767,0,0,0,0,3.0569687845,2.3668639053
0,4.6910408928,0,0,0,0,0.0454545455,1236,4,2,0,0,6,0,0,0,308.25,77,13.5652173913,0,0,5.424127605,0,0,5,0,2.6978306895,0.8103727715
0,4.1463762207,0,0,0,0,0.0836820084,1586,0,1,0,0,7,0,1,0,38.675,44,11.3703703704,0,2,4.3483014494,0,0,0,0,2.8503350537,35.5297157623
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.6897037322,0,0,0,0,0.1142857143,346,0,0,0,0,1,0,0,0,114.666666667,21,10.5,0,0,5.0418613052,0,0,0,0,2.5437681186,3.768115942
0,5.660195494,0,0,0,0,0.0454545455,382,2,1,0,0,0,0,0,0,382,195,66.6666666667,0,0,5.7405347155,0,0,0,0,2.5273745296,1.044386423
0,5.975467606,0,0,0,0,0.0700389105,5198,0,9,0,0,27,0,0,0,235.318181818,767,62.0563380282,0,4,6.1779283659,1,0,0,0,3.0416899601,1.8539976825
0,5.9753816752,0,0,0,0,0.0756972112,5089,0,8,0,0,26,0,0,0,230.363636364,787,63.3235294118,0,4,6.190567429,1,0,0,0,3.04893134,1.8346813967
1,4.361606276,0,1,1,0,0.0856423174,6448,4,5,0,0,11,0,0,0,37.8493975904,68,16.8157894737,1,1,4.8598300863,1,0,0,0,3.0977511611,23.6632718014
0,3.9262723741,0,0,0,0,0.0440251572,823,3,0,0,0,1,0,0,0,44.7777777778,29,11.9333333333,0,2,5.1954069917,0,0,0,0,2.8252657376,8.7980173482
0,5.9609749219,0,0,0,0,0.0866425993,5181,0,8,0,0,26,0,0,0,234.545454545,787,60.7183098592,0,4,6.1928961114,1,0,0,0,2.9566652214,1.840728541
0,5.9853254941,0,0,0,0,0.0637450199,5088,0,8,0,0,25,0,0,0,230.318181818,777,64.1940298507,0,4,6.182228412,1,0,0,0,3.0366836213,1.8350434096
0,5.9842987641,0,0,0,0,0.0677290837,5138,0,8,0,0,25,0,0,0,232.590909091,781,64.9104477612,0,4,6.1758816551,1,0,0,0,3.0237203302,1.817116061
10,5.5432958341,0,3,3,0,0.0679801474,22655,18,5,0,0,22,0,0,3,7551,220,11,4,50,5.3182053304,0,0,12,0,2.194707086,1.7038933522
0,4.6918779936,0,0,0,0,0.0454545455,1228,4,2,0,0,6,0,0,0,306.25,69,13.2173913043,0,0,5.4244834659,0,0,5,0,2.6978670852,0.8156606852
1,1.4229892249,0,0,0,0,0.0291262136,900,0,1,1,0,2,0,0,0,299.333333333,650,83.25,0,6,3.2346489952,0,0,0,0,0.6370215701,0.3337041157
31,4.8420575996,0,0,0,0,0.0589906417,18259,46,5,0,0,25,3,0,1,2281.5,299,11.8592964824,4,34,5.5339958427,2,0,7,0,2.2605744964,1.8901002575
19,6.0362384442,0,0,0,0,0.0421309562,24815,11,8,0,0,56,3,0,1,505.448979592,575,11.3585526316,9,49,5.6149390211,0,0,3,0,2.1894346434,1.845122739
169,6.0140910891,118,46,37,0,0.0518307793,334747,101,98,8,0,609,38,3,9,6562.68627451,15628,18.2753664846,23,647,5.3130913029,4,3,16,0,2.3408638118,1.9082874711
114,4.6332696895,0,2,2,0,0.0447889486,93660,99,22,1,0,121,24,1,4,15609.1666667,201,8.996124031,7,265,5.2933617843,1,0,17,0,2.0901540149,1.3282651405
0,4.5859130608,0,0,0,0,0.0454545455,1241,4,2,0,0,6,0,0,0,309.5,82,13.7826086957,0,0,5.4162353323,0,0,5,0,2.6932599142,0.807102502
0,6.0126567807,0,0,0,0,0.0794223827,5202,0,8,0,0,26,0,0,0,235.5,792,61.0422535211,0,4,6.1926328779,1,0,0,0,3.0073801079,1.8332690081
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,4.6332696895,0,2,2,0,0.044880483,93437,99,22,1,0,120,24,1,4,23358.5,201,8.9902912621,7,265,5.3731429268,1,0,17,0,2.0876241144,1.3303365976
65,4.7900172175,5,4,4,0,0.0660434345,434375,16,77,0,0,339,36,1,0,28.0766450231,156,11.3522689076,7,304,5.0910515078,15,0,0,0,2.5440484543,10.0143525384
347,6.0362384442,2,40,35,0,0.0562239704,400728,152,119,4,0,1753,5,5,83,22261.7222222,36633,30.4821842716,39,982,5.583252047,54,1,46,0,2.4319892513,1.8594401965
112,4.6332696895,0,3,2,0,0.0444052916,95932,106,30,4,0,120,21,1,6,15987.8333333,201,9.3048668503,7,274,5.3943261838,0,0,20,0,2.0957402724,1.4708948378
59,5.4699631405,0,3,2,0,0.0533400639,236827,1,504,14,0,1598,3,0,24,287.111922141,241,18.5345245974,1,258,5.6943102823,0,0,88,4,2.7612760813,3.3291385425
112,4.6332696895,0,3,2,0,0.0443854098,95979,106,30,4,0,120,21,1,6,11996.5,201,9.3036697248,7,274,5.3912466579,0,0,20,0,2.0963405107,1.4712471216
9,4.7256507561,0,0,0,0,0.042074364,7202,5,19,0,0,1,6,0,0,1799.75,65,21.2162162162,0,11,5.2268884281,0,0,0,0,2.8951195485,2.8055555556
79,4.4934334691,0,0,0,0,0.0461597518,85187,9,11,0,0,78,2,0,4,924.956521739,234,8.3057553957,4,259,5.4070642664,0,0,7,0,2.0193116923,1.3525741213
11,4.3661149381,0,0,0,0,0.0502199413,54782,0,5,4,0,40,0,1,3,3042.5,63,10.4076086957,1,53,5.2386881437,0,0,0,0,2.6381169131,1.1065259468
0,5.0929177103,0,0,0,0,0.2142857143,220,0,1,0,0,0,0,0,0,72.6666666667,166,83,0,0,5.2307022516,0,0,0,0,2.5464588552,8.6757990868
0,5.1266969581,0,0,0,0,0.1428571429,186,0,1,0,0,0,0,0,0,61.3333333333,167,83.5,0,0,5.1910001417,0,0,0,0,2.563348479,7.5675675676
9,4.7256507561,0,0,0,0,0.042074364,7202,5,19,0,0,1,6,0,0,1799.75,65,21.2162162162,0,11,5.2268884281,0,0,0,0,2.8951195485,2.8055555556
0,4.5284369202,0,0,0,0,0.0447761194,1347,4,2,0,0,6,0,0,0,336,82,13.4,0,0,5.4163334706,0,0,5,0,2.7103771992,0.7434944238
0,-1,0,0,0,0,0.01,356,0,0,0,0,0,0,0,0,356,0,0,0,0,3.4917007355,0,0,0,0,0,0
0,5.0335941261,6,1,0,0,0.12,2256,0,14,0,0,12,0,0,5,63.4857142857,167,24.4107142857,0,6,5.577104285,0,0,0,0,2.6560619147,3.3738191633
9,4.7256507561,0,0,0,0,0.042074364,7202,5,19,0,0,1,6,0,0,1799.75,65,21.2162162162,0,11,5.2268884281,0,0,0,0,2.8951195485,2.8055555556
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
0,4.2464393447,0,0,0,0,0.1428571429,57,0,0,0,0,0,0,0,0,57,40,20,0,0,4.6507132074,0,0,0,0,2.1232196723,0
